,l1,l2,l3,s1,s2,s3
172,0,0,0,9,3,0
173,0,0,0,9,3,0
174,0,0,0,9,3,0
175,0,0,0,9,3,0
176,0,0,0,9,3,0
177,0,0,0,9,3,0
178,0,0,0,9,3,0
179,0,0,0,9,3,0
180,0,0,0,9,3,0
181,0,0,0,9,3,0
182,0,0,0,9,3,0
183,0,0,0,9,3,0
184,0,0,0,9,3,0
185,0,0,0,9,3,0
186,0,0,0,9,3,0
187,0,0,0,9,3,0
188,0,0,0,9,3,0
189,0,0,0,9,3,0
190,0,0,0,9,3,0
191,0,0,0,9,3,0
192,0,0,0,9,3,0
193,0,0,0,9,3,0
194,0,0,0,9,3,0
195,0,0,0,9,3,0
196,0,0,0,9,3,0
197,0,0,0,9,3,0
198,0,0,0,9,3,0
199,0,0,0,9,3,0
200,0,0,0,9,3,0
201,0,0,0,9,3,0
202,0,0,0,9,3,0
203,0,0,0,9,3,0
204,0,0,0,9,3,0
205,0,0,0,9,3,0
206,0,0,0,9,3,0
207,0,0,0,9,3,0
208,0,0,0,9,3,0
209,0,0,0,9,3,0
210,0,0,0,9,3,0
211,0,0,0,9,3,0
212,0,0,0,9,3,0
213,0,0,0,9,3,0
214,0,0,0,9,3,0
215,0,0,0,9,3,0
216,0,0,0,9,3,0
217,0,0,0,9,3,0
218,0,0,0,9,3,0
219,0,0,0,9,3,0
220,0,0,0,9,3,0
221,0,0,0,9,3,0
222,0,0,0,9,3,0
223,0,0,0,9,3,0
224,0,0,0,9,3,0
225,0,0,0,9,3,0
226,0,0,0,9,3,0
227,0,0,0,9,3,0
228,0,0,0,9,3,0
229,0,0,0,9,4,0
230,0,0,0,9,4,0
231,0,0,0,9,4,0
232,0,0,0,9,4,0
233,0,0,0,9,4,0
234,0,0,0,9,4,0
235,0,0,0,9,4,0
236,0,0,0,9,4,0
237,0,0,0,9,4,0
238,0,0,0,9,4,0
239,0,0,0,9,4,0
240,0,0,0,9,4,0
241,0,0,0,9,4,0
242,0,0,0,9,4,0
243,0,0,0,10,4,0
244,0,0,0,10,4,0
245,0,0,0,10,4,0
246,0,0,0,10,4,0
247,0,0,0,10,4,0
248,0,0,0,10,4,0
249,0,0,0,10,4,0
250,0,0,0,10,4,0
251,0,0,0,10,4,0
252,0,0,0,10,4,0
253,0,0,0,10,4,0
254,0,0,0,10,4,0
255,0,0,0,10,4,0
256,0,0,0,10,4,0
257,0,0,0,10,4,0
258,0,0,0,10,4,0
259,0,0,0,10,4,0
260,0,0,0,10,4,0
261,0,0,0,10,4,0
262,0,0,0,10,4,0
263,0,0,0,10,4,0
264,0,0,0,10,4,0
265,0,0,0,10,4,0
266,0,0,0,10,4,0
267,0,0,0,10,4,0
268,0,0,0,10,4,0
269,0,0,0,10,4,0
270,0,0,0,10,4,0
271,0,0,0,10,4,0
272,0,0,0,10,4,0
273,0,0,0,10,4,0
274,0,0,0,10,4,0
275,0,0,0,10,4,0
276,0,0,0,10,4,0
277,0,0,0,10,4,0
278,0,0,0,10,4,0
279,0,0,0,10,4,0
280,0,0,0,10,4,0
281,0,0,0,10,4,0
282,0,0,0,10,4,0
283,0,0,0,10,4,0
284,0,0,0,10,4,0
285,0,0,0,10,4,0
286,0,0,0,10,4,0
287,0,0,0,10,4,0
288,0,0,0,10,4,0
289,0,0,0,10,4,0
290,0,0,0,10,4,0
291,0,0,0,10,4,0
292,0,0,0,10,4,0
293,0,0,0,10,4,0
294,0,0,0,10,4,0
295,0,0,0,10,4,0
296,0,0,0,10,4,0
297,0,0,0,10,4,0
298,0,0,0,10,4,0
299,0,0,0,10,4,0
300,0,0,0,10,4,0
301,0,0,0,10,4,0
302,0,0,0,10,4,0
303,0,0,0,10,4,0
304,0,0,0,10,4,0
305,0,0,0,10,4,0
306,0,0,0,10,4,0
307,0,0,0,10,4,0
308,0,0,0,10,4,0
309,0,0,0,10,4,0
310,0,0,0,10,4,0
311,0,0,0,10,4,0
312,0,0,0,10,4,0
313,0,0,0,10,4,0
314,0,0,0,10,4,0
315,0,0,0,10,4,0
316,0,0,0,10,4,0
317,0,0,0,10,4,0
318,0,0,0,10,4,0
319,0,0,0,10,4,0
320,0,0,0,10,4,0
321,0,0,0,10,4,0
322,0,0,0,10,4,0
323,0,0,0,10,4,0
324,0,0,0,10,4,0
325,0,0,0,10,4,0
326,0,0,0,10,4,0
327,0,0,0,10,4,0
328,0,0,0,10,4,0
329,0,0,0,10,4,0
330,0,0,0,10,4,0
331,0,0,0,10,4,0
332,0,0,0,10,4,0
333,0,0,0,10,4,0
334,0,0,0,10,4,0
335,0,0,0,10,4,0
336,0,0,0,10,4,0
337,0,0,0,10,4,0
338,0,0,0,10,4,0
339,0,0,0,10,4,0
340,0,0,0,10,4,0
341,0,0,0,10,4,0
342,0,0,0,11,4,0
343,0,0,0,11,4,0
344,0,0,0,11,4,0
345,0,0,0,11,4,0
346,0,0,0,11,4,0
347,0,0,0,11,4,0
348,0,0,0,11,4,0
349,0,0,0,11,4,0
350,0,0,0,11,4,0
351,0,0,0,11,4,0
352,0,0,0,11,4,0
353,0,0,0,11,4,0
354,0,0,0,11,4,0
355,0,0,0,11,4,0
356,0,0,0,11,4,0
357,0,0,0,11,4,0
358,0,0,0,11,4,0
359,0,0,0,11,4,0
360,0,0,0,11,4,0
361,0,0,0,11,4,0
362,0,0,0,11,4,0
363,0,0,0,11,4,0
364,0,0,0,11,4,0
365,0,0,0,11,4,0
366,0,0,0,11,4,0
367,0,0,0,11,4,0
368,0,0,0,11,4,0
369,0,0,0,11,4,0
370,0,0,0,11,4,0
371,0,0,0,11,4,0
372,0,0,0,11,4,0
373,0,0,0,11,4,0
374,0,0,0,11,4,0
375,0,0,0,11,4,0
376,0,0,0,11,4,0
377,0,0,0,11,4,0
378,0,0,0,11,4,0
379,0,0,0,11,4,0
380,0,0,0,11,4,0
381,0,0,0,11,4,0
382,0,0,0,11,4,0
383,0,0,0,11,4,0
384,0,0,0,11,4,0
385,0,0,0,11,4,0
386,0,0,0,11,4,0
387,0,0,0,11,4,0
388,0,0,0,11,4,0
389,0,0,0,11,4,0
390,0,0,0,11,4,0
391,0,0,0,11,4,0
392,0,0,0,11,4,0
393,0,0,0,11,5,0
394,0,0,0,11,5,0
395,0,0,0,11,5,0
396,0,0,0,11,5,0
397,0,0,0,11,5,0
398,0,0,0,11,5,0
399,0,0,0,11,5,0
400,0,0,0,11,5,0
401,0,0,0,11,5,0
402,0,0,0,11,5,0
403,0,0,0,11,5,0
404,0,0,0,11,5,0
405,0,0,0,11,5,0
406,0,0,0,11,5,0
407,0,0,0,11,5,0
408,0,0,0,11,5,0
409,0,0,0,11,5,0
410,0,0,0,11,5,0
411,0,0,0,11,5,0
412,0,0,0,11,5,0
413,0,0,0,11,5,0
414,0,0,0,11,5,0
415,0,0,0,11,5,0
416,0,0,0,11,5,0
417,0,0,0,11,5,0
418,0,0,0,11,5,0
419,0,0,0,11,5,0
420,0,0,0,11,5,0
421,0,0,0,11,5,0
422,0,0,0,11,5,0
423,0,0,0,11,5,0
424,0,0,0,11,5,0
425,0,0,0,11,5,0
426,0,0,0,11,5,0
427,0,0,0,11,5,0
428,0,0,0,11,5,0
429,0,0,0,11,5,0
430,0,0,0,11,5,0
431,0,0,0,11,5,0
432,0,0,0,11,5,0
433,0,0,0,11,5,0
434,0,0,0,11,5,0
435,0,0,0,11,5,0
436,0,0,0,11,5,0
437,0,0,0,11,5,0
438,0,0,0,11,5,0
439,0,0,0,11,5,0
440,0,0,0,11,5,0
441,0,0,0,11,5,0
442,0,0,0,11,5,0
443,0,0,0,11,5,0
444,0,0,0,11,5,0
445,0,0,0,11,5,0
446,0,0,0,11,5,0
447,0,0,0,12,5,0
448,0,0,0,12,5,0
449,0,0,0,12,5,0
450,0,0,0,12,5,0
451,0,0,0,12,5,0
452,0,0,0,12,5,0
453,0,0,0,12,5,0
454,0,0,0,12,5,0
455,0,0,0,12,5,0
456,0,0,0,12,5,0
457,0,0,0,12,5,0
458,0,0,0,12,5,0
459,0,0,0,12,5,0
460,0,0,0,12,5,0
461,0,0,0,12,5,0
462,0,0,0,12,5,0
463,0,0,0,12,5,0
464,0,0,0,12,5,0
465,0,0,0,12,5,0
466,0,0,0,12,5,0
467,0,0,0,12,5,0
468,0,0,0,12,5,0
469,0,0,0,12,5,0
470,0,0,0,12,5,0
471,0,0,0,12,5,0
472,0,0,0,12,5,0
473,0,0,0,12,5,0
474,0,0,0,12,5,0
475,0,0,0,12,5,0
476,0,0,0,12,5,0
477,0,0,0,12,5,0
478,0,0,0,12,5,0
479,0,0,0,12,5,0
480,0,0,0,12,5,0
481,0,0,0,12,5,0
482,0,0,0,12,5,0
483,0,0,0,12,5,0
484,0,0,0,12,5,0
485,0,0,0,12,5,0
486,0,0,0,12,5,0
487,0,0,0,12,5,0
488,0,0,0,12,5,0
489,0,0,0,12,5,0
490,0,0,0,12,5,0
491,0,0,0,12,5,0
492,0,0,0,12,5,0
493,0,0,0,12,5,0
494,0,0,0,12,5,0
495,0,0,0,12,5,0
496,0,0,0,12,5,0
497,0,0,0,12,5,0
498,0,0,0,12,5,0
499,0,0,0,12,5,0
500,0,0,0,12,5,0
501,0,0,0,12,5,0
502,0,0,0,12,5,0
503,0,0,0,12,5,0
504,0,0,0,12,5,0
505,0,0,0,12,5,0
506,0,0,0,12,5,0
507,0,0,0,12,5,0
508,0,0,0,12,5,0
509,0,0,0,12,5,0
510,0,0,0,12,5,0
511,0,0,0,12,5,0
512,0,0,0,12,5,0
513,0,0,0,12,5,0
514,0,0,0,12,5,0
515,0,0,0,12,5,0
516,0,0,0,12,5,0
517,0,0,0,12,5,0
518,0,0,0,12,5,0
519,0,0,0,12,5,0
520,0,0,0,12,5,0
521,0,0,0,12,5,0
522,0,0,0,12,5,0
523,0,0,0,12,5,0
524,0,0,0,12,5,0
525,0,0,0,12,5,0
526,0,0,0,12,5,0
527,0,0,0,12,5,0
528,0,0,0,12,5,0
529,0,0,0,12,5,0
530,0,0,0,12,5,0
531,0,0,0,12,5,0
532,0,0,0,12,5,0
533,0,0,0,12,5,0
534,0,0,0,12,5,0
535,0,0,0,12,5,0
536,0,0,0,12,5,0
537,0,0,0,12,5,0
538,0,0,0,12,5,0
539,0,0,0,12,5,0
540,0,0,0,12,5,0
541,0,0,0,12,5,0
542,0,0,0,12,5,0
543,0,0,0,12,5,0
544,0,0,0,12,5,0
545,0,0,0,12,5,0
546,0,0,0,12,5,0
547,0,0,0,12,5,0
548,0,0,0,12,5,0
549,0,0,0,12,5,0
550,0,0,0,12,5,0
551,0,0,0,12,5,0
552,0,0,0,12,5,0
553,0,0,0,12,5,0
554,0,0,0,12,5,0
555,0,0,0,12,5,0
556,0,0,0,12,5,0
557,0,0,0,12,5,0
558,0,0,0,12,5,0
559,0,0,0,12,5,0
560,0,0,0,12,5,0
561,0,0,0,12,5,0
562,0,0,0,12,5,0
563,0,0,0,12,5,0
564,0,0,0,12,5,0
565,0,0,0,12,5,0
566,0,0,0,12,5,0
567,0,0,0,12,5,0
568,0,0,0,12,5,0
569,0,0,0,12,5,0
570,0,0,0,12,5,0
571,0,0,0,12,5,0
572,0,0,0,12,5,0
573,0,0,0,12,5,0
574,0,0,0,12,6,0
575,0,0,0,12,6,0
576,0,0,0,12,6,0
577,0,0,0,12,6,0
578,0,0,0,13,6,0
579,0,0,0,13,6,0
580,0,0,0,13,6,0
581,0,0,0,13,6,0
582,0,0,0,13,6,0
583,0,0,0,13,6,0
584,0,0,0,13,6,0
585,0,0,0,13,6,0
586,0,0,0,13,6,0
587,0,0,0,13,6,0
588,0,0,0,13,6,0
589,0,0,0,13,6,0
590,0,0,0,13,6,0
591,0,0,0,13,6,0
592,0,0,0,13,6,0
593,0,0,0,13,6,0
594,0,0,0,13,6,0
595,0,0,0,13,6,0
596,0,0,0,13,6,0
597,0,0,0,13,6,0
598,0,0,0,13,6,0
599,0,0,0,13,6,0
600,0,0,0,13,6,0
601,0,0,0,13,6,0
602,0,0,0,13,6,0
603,0,0,0,13,6,0
604,0,0,0,13,6,0
605,0,0,0,13,6,0
606,0,0,0,13,6,0
607,0,0,0,13,6,0
608,0,0,0,13,6,0
609,0,0,0,13,6,0
610,0,0,0,13,6,0
611,0,0,0,13,6,0
612,0,0,0,13,6,0
613,0,0,0,13,6,0
614,0,0,0,13,6,0
615,0,0,0,13,6,0
616,0,0,0,13,6,0
617,0,0,0,13,6,0
618,0,0,0,13,6,0
619,0,0,0,13,6,0
620,0,0,0,13,6,0
621,0,0,0,13,6,0
622,0,0,0,13,6,0
623,0,0,0,13,6,0
624,0,0,0,13,6,0
625,0,0,0,13,6,0
626,0,0,0,13,6,0
627,0,0,0,13,6,0
628,0,0,0,13,6,0
629,0,0,0,13,6,0
630,0,0,0,13,6,0
631,0,0,0,13,6,0
632,0,0,0,13,6,0
633,0,0,0,13,6,0
634,0,0,0,13,6,0
635,0,0,0,13,6,0
636,0,0,0,13,6,0
637,0,0,0,13,6,0
638,0,0,0,13,6,0
639,0,0,0,13,6,0
640,0,0,0,13,6,0
641,0,0,0,13,6,0
642,0,0,0,13,6,0
643,0,0,0,13,6,0
644,0,0,0,13,6,0
645,0,0,0,13,6,0
646,0,0,0,13,6,0
647,0,0,0,13,6,0
648,0,0,0,13,6,0
649,0,0,0,13,6,0
650,0,0,0,13,6,0
651,0,0,0,13,6,0
652,0,0,0,13,6,0
653,0,0,0,13,6,0
654,0,0,0,13,6,0
655,0,0,0,13,6,0
656,0,0,0,13,6,0
657,0,0,0,13,6,0
658,0,0,0,13,6,0
659,0,0,0,13,6,0
660,0,0,0,13,6,0
661,0,0,0,13,6,0
662,0,0,0,13,6,0
663,0,0,0,13,6,0
664,0,0,0,13,6,0
665,0,0,0,13,6,0
666,0,0,0,13,6,0
667,0,0,0,13,6,0
668,0,0,0,13,6,0
669,0,0,0,13,6,0
670,0,0,0,13,6,0
671,0,0,0,13,6,0
672,0,0,0,13,6,0
673,0,0,0,13,6,0
674,0,0,0,13,6,0
675,0,0,0,13,6,0
676,0,0,0,14,6,0
677,0,0,0,14,6,0
678,0,0,0,14,6,0
679,0,0,0,14,6,0
680,0,0,0,14,6,0
681,0,0,0,14,6,0
682,0,0,0,14,6,0
683,0,0,0,14,6,0
684,0,0,0,14,6,0
685,0,0,0,14,6,0
686,0,0,0,14,6,0
687,0,0,0,14,6,0
688,0,0,0,14,6,0
689,0,0,0,14,6,0
690,0,0,0,14,6,0
691,0,0,0,14,6,0
692,0,0,0,14,6,0
693,0,0,0,14,6,0
694,0,0,0,14,6,0
695,0,0,0,14,6,0
696,0,0,0,14,6,0
697,0,0,0,14,6,0
698,0,0,0,14,6,0
699,0,0,0,14,6,0
700,0,0,0,14,6,0
701,0,0,0,14,6,0
702,0,0,0,14,6,0
703,0,0,0,14,6,0
704,0,0,0,14,6,0
705,0,0,0,14,6,0
706,0,0,0,14,6,0
707,0,0,0,14,6,0
708,0,0,0,14,6,0
709,0,0,0,14,6,0
710,0,0,0,14,6,0
711,0,0,0,14,6,0
712,0,0,0,14,6,0
713,0,0,0,14,6,0
714,0,0,0,14,6,0
715,0,0,0,14,6,0
716,0,0,0,14,6,0
717,0,0,0,14,6,0
718,0,0,0,14,6,0
719,0,0,0,14,6,0
720,0,0,0,14,6,0
721,0,0,0,14,6,0
722,0,0,0,14,6,0
723,0,0,0,14,6,0
724,0,0,0,14,6,0
725,0,0,0,14,6,0
726,0,0,0,14,6,0
727,0,0,0,14,6,0
728,0,0,0,14,7,0
729,0,0,0,14,7,0
730,0,0,0,14,7,0
731,0,0,0,14,7,0
732,0,0,0,14,7,0
733,0,0,0,14,7,0
734,0,0,0,14,7,0
735,0,0,0,14,7,0
736,0,0,0,14,7,0
737,0,0,0,14,7,0
738,0,0,0,14,7,0
739,0,0,0,14,7,0
740,0,0,0,14,7,0
741,0,0,0,14,7,0
742,0,0,0,14,7,0
743,0,0,0,14,7,0
744,0,0,0,14,7,0
745,0,0,1,14,7,0
746,0,0,1,14,7,0
747,0,0,1,14,7,0
748,0,0,1,14,7,0
749,0,0,1,14,7,0
750,0,0,1,14,7,0
751,0,0,1,14,7,0
752,0,0,1,15,7,0
753,0,0,1,15,7,0
754,0,0,1,15,7,0
755,0,0,1,15,7,0
756,0,0,1,15,7,0
757,0,0,1,15,7,0
758,0,0,1,15,7,0
759,0,0,1,15,7,0
760,0,0,1,15,7,0
761,0,0,1,15,7,0
762,0,0,1,15,7,0
763,0,0,1,15,7,0
764,0,0,1,15,7,0
765,0,0,1,15,7,0
766,0,0,1,15,7,0
767,0,0,1,15,7,0
768,0,0,1,15,7,0
769,0,0,1,15,7,0
770,0,0,1,15,7,0
771,0,0,1,15,7,0
772,0,0,1,15,7,0
773,0,0,1,15,7,0
774,0,0,1,15,7,0
775,0,0,1,15,7,0
776,0,0,1,15,7,0
777,0,0,1,15,7,0
778,0,0,1,15,7,0
779,0,0,1,15,7,0
780,0,0,1,15,7,0
781,0,0,1,15,7,0
782,0,0,1,15,7,0
783,0,0,1,15,7,0
784,0,0,1,15,7,0
785,0,0,1,15,7,0
786,0,0,1,15,7,0
787,0,0,1,15,7,0
788,0,0,1,15,7,0
789,0,0,1,15,7,0
790,0,0,1,15,7,0
791,0,0,1,15,7,0
792,0,0,1,15,7,0
793,0,0,1,15,7,0
794,0,0,1,15,7,0
795,0,0,1,15,7,0
796,0,0,1,15,7,0
797,0,0,1,15,7,0
798,0,0,1,15,7,0
799,0,0,1,15,7,0
800,0,0,1,15,7,0
801,0,0,1,15,7,0
802,0,0,1,15,7,0
803,0,0,1,15,7,0
804,0,0,1,15,7,0
805,0,0,1,15,7,0
806,0,0,1,15,7,0
807,0,0,1,15,7,0
808,0,0,1,15,7,0
809,0,0,1,15,7,0
810,0,0,1,15,7,0
811,0,0,1,15,7,0
812,0,0,1,15,7,0
813,0,0,1,15,7,0
814,0,0,1,15,7,0
815,0,0,1,15,7,0
816,0,0,1,15,7,0
817,1,0,1,15,7,0
818,1,0,1,15,7,0
819,1,0,1,15,7,0
820,1,0,1,15,7,0
821,1,0,1,15,7,0
822,1,0,1,15,7,0
823,1,0,1,15,7,0
824,1,0,1,16,7,0
825,1,0,1,16,7,0
826,1,0,1,16,7,0
827,1,0,1,16,7,0
828,1,0,1,16,7,0
829,1,0,1,16,7,0
830,1,0,1,16,7,0
831,1,0,1,16,7,0
832,1,0,1,16,7,0
833,1,0,1,16,7,0
834,1,0,1,16,7,0
835,1,0,1,16,7,0
836,1,0,1,16,7,0
837,1,0,1,16,7,0
838,1,0,1,16,7,0
839,1,0,1,16,7,0
840,1,0,1,16,7,0
841,1,0,1,16,7,0
842,1,0,1,16,7,0
843,1,0,1,16,7,0
844,1,0,1,16,7,0
845,1,0,1,16,7,0
846,1,0,1,16,7,0
847,1,0,1,16,7,0
848,1,0,1,16,7,0
849,1,0,1,16,7,0
850,1,0,1,16,7,0
851,1,0,1,16,7,0
852,1,0,1,16,7,0
853,1,0,1,16,7,0
854,1,0,1,16,7,0
855,1,0,1,16,7,0
856,1,0,1,16,7,0
857,1,0,1,16,8,0
858,1,0,1,16,8,0
859,1,0,1,16,8,0
860,1,0,1,16,8,0
861,1,0,1,16,8,0
862,1,0,1,16,8,0
863,1,0,1,16,8,0
864,1,0,1,16,8,0
865,1,0,1,16,8,0
866,1,0,1,16,8,0
867,1,0,1,16,8,0
868,1,0,1,16,8,0
869,1,0,1,16,8,0
870,1,0,1,16,8,0
871,1,0,1,16,8,0
872,1,0,1,16,8,0
873,1,0,1,16,8,0
874,1,0,1,16,8,0
875,1,0,1,16,8,0
876,1,0,1,16,8,0
877,1,0,1,16,8,0
878,1,0,1,16,8,0
879,1,0,1,16,8,0
880,1,0,1,16,8,0
881,1,0,1,16,8,0
882,1,0,1,16,8,0
883,1,0,1,16,8,0
884,1,0,1,16,8,0
885,1,0,1,16,8,0
886,1,0,1,16,8,0
887,1,0,1,16,8,0
888,1,0,1,16,8,0
889,1,0,1,16,8,0
890,1,0,1,16,8,0
891,1,0,1,16,8,0
892,1,0,1,17,8,0
893,1,0,1,17,8,0
894,1,0,1,17,8,0
895,1,0,1,17,8,0
896,1,0,1,17,8,0
897,1,0,1,17,8,0
898,1,0,1,17,8,0
899,1,0,1,17,8,0
900,1,0,1,17,8,0
901,1,0,1,17,8,0
902,1,0,1,17,8,0
903,1,0,1,17,8,0
904,1,0,1,17,8,0
905,1,0,1,17,8,0
906,1,0,1,17,8,0
907,1,0,1,17,8,0
908,1,0,1,17,8,0
909,1,0,1,17,8,0
910,1,0,1,17,8,0
911,1,0,1,17,8,0
912,1,0,1,17,8,0
913,1,0,1,17,8,0
914,1,0,1,17,8,0
915,1,0,1,17,8,0
916,1,0,1,17,8,0
917,1,0,1,17,8,0
918,1,0,1,17,8,0
919,1,0,1,17,8,0
920,1,0,1,17,8,0
921,1,0,1,17,8,0
922,1,0,1,17,8,0
923,1,0,1,17,8,0
924,1,0,1,17,8,0
925,1,0,1,17,8,0
926,1,0,1,17,8,0
927,1,0,1,17,9,0
928,1,0,1,17,9,0
929,1,0,1,17,9,0
930,1,0,1,18,9,0
931,1,0,1,18,9,0
932,1,0,1,18,9,0
933,1,0,1,18,9,0
934,1,0,1,18,9,0
935,1,0,1,18,9,0
936,1,0,1,18,9,0
937,1,0,1,18,9,0
938,1,0,1,18,9,0
939,1,0,1,18,9,0
940,1,0,1,18,9,0
941,1,0,1,18,9,0
942,1,0,1,18,9,0
943,2,0,1,18,9,0
944,2,0,1,18,9,0
945,2,0,1,18,9,0
946,2,0,1,18,9,0
947,2,0,1,18,9,0
948,2,0,1,18,9,0
949,2,0,1,18,9,0
950,2,0,1,18,9,0
951,2,0,1,18,9,0
952,2,0,1,18,9,0
953,2,0,1,18,9,0
954,2,0,1,18,9,0
955,2,0,1,18,9,0
956,2,0,1,18,9,0
957,2,0,1,18,9,0
958,2,0,1,19,9,0
959,2,0,1,19,9,0
960,2,0,1,19,9,0
961,2,0,1,19,9,0
962,2,0,1,19,10,0
963,2,0,1,19,10,0
964,2,0,1,19,10,0
965,2,0,1,19,10,0
966,2,0,2,19,10,0
967,2,0,2,19,10,0
968,2,0,2,19,10,0
969,2,1,2,19,10,0
970,2,1,2,19,10,0
971,2,1,2,19,10,0
972,2,1,2,19,10,0
973,2,1,2,19,10,0
974,2,1,2,19,10,0
975,2,1,2,19,10,0
976,2,1,2,19,10,0
977,2,1,2,19,10,0
978,3,1,2,19,10,0
979,3,1,2,20,10,0
980,3,1,2,20,10,0
981,3,1,2,20,11,0
982,3,1,2,20,11,0
983,3,1,2,20,11,0
984,3,1,2,20,11,0
985,3,1,2,20,11,0
986,3,1,2,21,11,0
987,3,1,2,21,11,0
988,3,1,2,21,11,0
989,3,1,2,21,11,0
990,3,1,2,21,12,0
991,3,1,2,21,12,0
992,3,1,2,21,12,0
993,4,1,2,21,12,0
994,4,2,2,21,12,0
995,4,2,2,21,12,0
996,4,2,2,21,13,0
